ID,group_id1,group_id2,ideology1,ideology2,ideological_label,income,Q1_immigration,Q2_defense,treatment,proposition_vote,state,year,log_income,weights
0455,11,2,-1.2159119929596,0.0751257204535124,Very Conservative,609319.473207059,10,4,0,1,5,10,13.3200979956915,0.8
0456,12,10,0.120643328134154,2.22994274415542,Liberal,15981.0382488583,5,4,0,1,6,10,9.67915818897804,0.3
0457,12,5,-0.245521316716483,-2.05214247182324,Conservative,268655.098253791,5,6,1,1,7,10,12.5011836732849,0.9
0458,20,4,0.102078400295664,-0.1658595862877,Liberal,30391.4441942047,2,2,1,1,8,10,10.3219164068023,0.4
0459,9,5,-0.0767649756475753,0.0980487266578156,Conservative,18000.7331209067,10,5,0,1,9,10,9.79816776498816,0.6
0460,2,1,-0.520544304372885,-0.0427092801277586,Conservative,84335.8965170515,2,2,1,1,10,10,11.3425628720625,0.1
0461,14,7,-0.0923825852855465,-0.824781640741824,Conservative,99549.7360982096,6,1,0,1,11,10,11.5084126585417,0.8
0462,8,1,-1.72192363820351,-1.45716527838009,Very Conservative,192593.804291394,1,7,0,0,12,10,12.1683386090405,0.8
0463,5,3,0.319020069207446,1.61751531293458,Liberal,30477.0426758657,7,5,0,1,13,10,10.3247289800233,0.3
0464,4,9,-0.912368719497089,-0.718317206687234,Conservative,352025.963968348,7,10,0,1,14,10,12.7714602131337,0.5
0465,13,3,2.15929850564595,-1.41522290695792,Very Liberal,11383.4851446308,3,4,1,1,15,10,9.33991891251986,0.7
0466,7,1,-0.253803170912991,2.41779374518983,Conservative,48140.8283164577,1,5,1,1,16,10,10.7818859175966,0.5
0467,13,7,1.20338241438561,0.476136458358959,Very Liberal,19012.7070850022,10,9,1,1,17,10,9.85286282855306,0.9
0468,12,8,1.09337462923951,1.94059594729223,Very Liberal,3717.88882725964,1,1,0,1,18,10,8.22091126661316,0.1
0469,20,2,-1.18723655534807,0.237447061119419,Very Conservative,101143.008046366,8,8,1,1,19,10,11.5242907156033,0.1
0470,13,6,2.35446154373186,0.848426246825688,Very Liberal,6847.66300684546,2,8,0,1,20,10,8.83166270616174,0.4
0471,14,3,0.495529763959546,0.576522987325241,Liberal,25198.3142566751,9,8,1,1,21,10,10.1345323766856,0.2
0472,9,4,-0.45155936064533,-1.58206061613627,Conservative,475082.451661605,10,1,1,1,22,10,13.0712436503986,1
0473,5,1,-0.43190417880367,0.293334173322996,Conservative,1053418.07542621,7,6,1,1,23,10,13.8675507450129,0.1
0474,11,6,-0.335917879359976,0.308493678145,Conservative,101240.700514027,9,4,0,1,24,10,11.5252561339756,0.3
0475,2,3,0.553365229152449,0.323491126031697,Liberal,25447.6403317958,2,3,0,1,25,10,10.1443782998725,0.4
0476,5,4,0.0826054575897897,0.635330454870529,Liberal,61820.2948552374,7,2,0,1,26,10,11.0319869852515,0.2
0477,1,6,-1.11570037795887,-1.51211835529029,Very Conservative,256085.755945094,6,3,0,1,27,10,12.4532676515276,0.8
0478,7,2,-2.38935326978222,-1.17293431556441,Very Conservative,2520345.09684841,5,5,0,1,28,10,14.7399063933056,1
0479,9,7,0.135549544505612,0.139085804940461,Liberal,29555.5222386981,6,6,0,1,29,10,10.2940258831649,0.9
0480,4,5,-0.869680197486973,1.05649484289197,Conservative,139687.452059067,10,7,1,1,30,10,11.8471627205887,0.7
0481,16,4,-0.191596836959584,-0.203081877148507,Conservative,57738.1448851467,4,3,1,1,31,10,10.9636733239364,0.3
0482,17,5,0.0311934837000135,-0.76358280756363,Liberal,13284.3045647514,6,9,1,1,32,10,9.49433850942076,0.5
0483,5,4,1.64939221206914,0.91321753265811,Very Liberal,6458.90570782779,3,6,1,1,33,10,8.77321518735458,0.2
0484,2,1,-0.236348585482043,1.26200386178355,Conservative,58649.1938550034,2,2,1,1,34,10,10.9793291089744,0.7
0485,6,2,-0.109497269730298,1.53882623856831,Conservative,25385.310491167,1,10,0,1,35,10,10.1419259585916,0.8
0486,18,2,0.918105151160203,-0.200089035806373,Liberal,688596.548416623,3,4,1,1,36,10,13.442410817409,0.7
0487,4,3,-0.645446522406305,-0.336053942824135,Conservative,134060.241313983,1,4,1,1,37,10,11.806044539955,0.6
0488,10,6,-0.191907037138707,-1.00856690269121,Conservative,308103.393723127,1,3,1,1,38,10,12.6381906995294,0.7
0489,14,5,0.0689438215928454,0.192524049115211,Liberal,56202.5599026811,5,1,1,1,39,10,10.9367175847142,1
0490,6,9,-0.427939515741485,-2.06727703627031,Conservative,319852.400784867,9,6,1,1,40,10,12.6756149208212,0.1
0491,16,5,1.87486051438502,-0.762346795857766,Very Liberal,4327.88534800108,9,10,1,1,41,10,8.37283432941782,0.6
0492,12,8,-0.0816616226469533,-0.10070679709726,Conservative,185650.352151729,10,6,1,1,42,10,12.1316203564617,0.6
0493,4,10,2.73393983715295,0.56456666758517,Very Liberal,1727.29034908341,3,3,0,1,43,10,7.45430918739909,0.2
0494,6,6,1.61033488357852,-0.661308247926798,Very Liberal,4829.9403134607,1,10,1,0,44,10,8.48258938910871,1
0495,3,1,0.133766827157401,-0.765799230378007,Liberal,143809.768677383,3,9,1,1,45,10,11.8762466543497,0.9
0496,1,1,-0.0224901108954805,-0.981807880399478,Conservative,47020.7130591388,4,9,0,1,46,10,10.7583434869969,0.1
0497,1,8,0.46895454698646,1.22012563165409,Liberal,177900.115524184,10,3,1,1,47,10,12.0889775230308,0.9
0498,16,3,-0.334638328880946,0.944890618276038,Conservative,93274.4037513614,9,8,1,1,48,10,11.4433010056954,0.5
0499,11,4,1.53077897322992,-0.388067495425669,Very Liberal,2278.14822998505,4,5,0,1,49,10,7.73111821212064,0.1
0500,11,7,-1.02635990111122,-0.743357184083743,Very Conservative,570801.437865506,3,4,1,1,50,10,13.2547966836172,0.2
0501,3,8,0.93493604826342,-0.218448236650043,Liberal,58390.564011278,7,2,1,1,1,11,10.9749095806123,1
0502,17,10,-1.10648274333393,0.322567051907615,Very Conservative,374628.49353152,1,7,0,1,2,11,12.8336901299849,0.8
0503,6,9,1.90319285016499,-0.186374803732071,Very Liberal,27276.5275753083,5,7,0,1,3,11,10.2137818155604,0.5
0504,18,3,-0.468184634079401,-0.0983611540644945,Conservative,94420.9082958857,1,2,1,0,4,11,11.4555178137944,0.7
0505,17,2,-0.378728321587081,0.713939779423551,Conservative,33225.183852617,7,4,0,1,5,11,10.4110634171287,1
0506,1,4,-0.184415864467905,-0.523665250775511,Conservative,273038.525472866,3,3,1,1,6,11,12.517368183159,1
0507,20,6,-0.216586659411499,0.52375309433405,Conservative,175041.136090779,9,2,0,1,7,11,12.0727762886585,0.6
0508,16,5,0.515126925910863,0.813513314283778,Liberal,92478.8962617264,3,8,1,1,8,11,11.4347357489488,1
0509,10,10,1.13252253949973,1.53705602246035,Very Liberal,2362.88643818107,5,3,1,1,9,11,7.76763921770836,1
0510,5,6,-0.697380392484665,1.37706255173651,Conservative,414691.793633066,8,3,0,1,10,11,12.9352908573554,1
0511,11,10,1.1609772854388,-0.798300720896416,Very Liberal,97237.4261812421,7,9,0,1,11,11,11.4849109593554,0.1
0512,7,5,-0.852992369110646,-0.0254476052496386,Conservative,181089.539394811,9,3,0,1,12,11,12.1067468807168,0.8
0513,16,5,-0.0857863596429,1.70671520556741,Conservative,223892.967231374,7,4,1,1,13,11,12.3189233917826,0.6
0514,1,8,2.35692054412114,1.9078626152248,Very Liberal,18201.694065511,10,2,1,1,14,11,9.80926994925575,0.6
0515,2,3,2.05590839905658,-0.664611044958243,Very Liberal,16389.7532323353,9,5,0,1,15,11,9.70441161563523,0.4
0516,8,4,-0.0203450836650923,-0.641851905529758,Conservative,23273.3892197111,3,7,1,1,16,11,10.0550658932933,0.5
0517,12,6,-0.807581966868323,0.124993505084293,Conservative,497563.094933885,9,7,0,1,17,11,13.117477651527,0.3
0518,12,6,-0.444532610575608,-1.75718039081907,Conservative,20355.5079024667,2,4,1,1,18,11,9.92110681284718,0.5
0519,17,6,0.873404112407188,-0.487915680778138,Liberal,16829.3880080726,10,8,0,1,19,11,9.73088192336699,0.9
0520,7,9,-0.0660972502727131,0.724818569598053,Conservative,28517.5937448814,6,9,0,1,20,11,10.2582765001722,0.4
0521,8,6,-0.391823512046073,0.384757289626217,Conservative,56110.4871988453,6,3,1,1,21,11,10.935078011631,0.3
0522,19,3,-0.775438605946776,0.647171533667897,Conservative,566607.00659,1,2,1,1,22,11,13.2474212323275,0.9
0523,11,8,-0.412308883130735,-2.69723668416739,Conservative,214947.609661182,7,1,0,1,23,11,12.2781496014215,0.5
0524,1,2,-2.20521767926527,0.695444209086308,Very Conservative,785877.718241934,3,4,0,1,24,11,13.5745564845525,0.6
0525,8,1,1.56098049978119,-1.10707624888922,Very Liberal,2596.5996557597,2,7,1,1,25,11,7.86195804335266,0.3
0526,14,9,2.00969832578778,0.765373419245369,Very Liberal,8511.54829666937,9,8,0,1,26,11,9.04917914352266,0.9
0527,18,8,1.050051480886,-0.891203196755256,Very Liberal,17228.0049732054,7,6,1,1,27,11,9.75429153484388,0.4
0528,19,7,0.694571699790665,-1.21365283394837,Liberal,7945.85348790027,10,4,0,1,28,11,8.9804054977324,1
0529,10,8,-0.110252094025932,-1.42874999334495,Conservative,21997.2889302672,9,7,1,1,29,11,9.99867449430456,0.3
0530,9,9,-0.0475846981145659,0.827033878682323,Conservative,79991.1880226188,10,4,1,1,30,11,11.2896717578718,0.8
0531,16,3,-0.80670958398388,0.276454737782933,Conservative,64306.953329462,1,5,0,1,31,11,11.071423043251,0.4
0532,19,8,1.04636532291675,0.462690181750897,Very Liberal,8125.45449734656,6,10,0,1,32,11,9.00275694376842,0.1
0533,4,2,0.0217749968997559,2.01270791643716,Liberal,22480.2557622564,2,1,0,1,33,11,10.0203926812675,0.3
0534,1,4,-0.106895905225474,-0.371603978455879,Conservative,13761.476882914,5,1,1,1,34,11,9.52962843733483,0.3
0535,7,10,1.97304659815756,1.07263402436445,Very Liberal,8477.70147721614,2,10,1,1,35,11,9.04519463982958,0.8
0536,13,7,-0.355046828591618,-0.987033511377363,Conservative,22219.141916794,5,6,1,1,36,11,10.0087094448419,0.7
0537,15,2,1.19955509127774,0.133116677380771,Very Liberal,27442.9461847852,2,10,0,1,37,11,10.2198644443265,0.1
0538,17,9,0.751016655295474,-1.97299387996188,Liberal,13513.0948071103,8,5,1,1,38,11,9.51141448000624,0.7
0539,2,10,-0.805577549181928,-0.852230327758054,Conservative,189258.998181932,5,8,1,1,39,11,12.1508717167054,0.3
0540,13,9,2.54160762973674,-0.76603750473636,Very Liberal,15981.4848657856,5,9,1,1,40,11,9.67918613526537,0.8
0541,17,3,-0.189770665563922,0.634242703291826,Conservative,586431.04239585,6,5,0,1,41,11,13.2818103653906,0.3
0542,12,9,0.897285335366114,-0.58787997906604,Liberal,1075.43612856321,5,3,0,1,42,11,6.9804815592764,0.6
0543,5,7,-1.58171272744626,0.000880546491120321,Very Conservative,5754468.75881259,3,2,0,1,43,11,15.5654872863747,0.6
0544,11,2,1.07168100613385,-0.272876301879628,Very Liberal,22398.9247765863,7,3,1,1,44,11,10.0167682356458,0.4
0545,19,10,0.304458160440129,0.473389550388115,Liberal,44265.5992949178,1,8,1,1,45,11,10.697963114752,0.8
0546,3,3,-0.958880412946769,-0.398106847169712,Conservative,135469.258633418,4,9,0,1,46,11,11.8165000200081,0.8
0547,17,8,-1.3305883486704,-1.10313568819191,Very Conservative,119731.650950492,3,3,1,1,47,11,11.6930082755617,0.5
0548,14,9,1.16286363334085,-0.293051482304453,Very Liberal,19604.6015540535,1,5,0,1,48,11,9.88351959082969,0.5
0549,10,4,0.173741358450331,2.03856465946851,Liberal,10662.5784889767,4,5,0,1,49,11,9.27449555298988,0.1
0550,15,4,-1.17078454559764,1.95605573827618,Very Conservative,4303546.91757924,2,4,0,1,50,11,15.2749501052033,0.2
0551,19,10,2.07299628375244,0.83336038394176,Very Liberal,7047.19477647404,5,8,0,1,1,12,8.86038491257526,0.7
0552,11,5,1.60787493259544,0.472839173080117,Very Liberal,4621.89687054936,8,7,0,1,2,12,8.43856047785267,0.7
0553,9,9,-0.275734076318335,0.201519839296308,Conservative,175503.637197103,2,7,0,1,3,12,12.0754150464431,0.7
0554,10,6,0.638932700646638,-0.443491370211308,Liberal,10537.9989499811,2,1,0,1,4,12,9.26274295112803,0.3
0555,3,8,0.0264041113617745,2.44355121942915,Liberal,49648.6485772118,5,9,0,1,5,12,10.8127264501142,1
0556,1,10,0.133779259030804,0.276573715714931,Liberal,44260.0849606686,5,3,0,1,6,12,10.6978385331845,0.9
0557,1,6,-0.925540445557398,-0.768194212921505,Conservative,57257.6695642665,10,8,1,1,7,12,10.9553168786319,0.5
0558,16,6,0.665212099253817,-0.806527716634452,Liberal,98059.944957506,9,6,0,1,8,12,11.4933342538906,0.6
0559,16,7,-0.0385338017820478,-0.93633438633198,Conservative,19218.0624571586,7,4,1,1,9,12,9.86360586876213,0.6
0560,14,4,-1.79676413143366,0.739870705516193,Very Conservative,778737.254858962,4,5,0,1,10,12,13.5654289827977,0.6
0561,7,2,-0.458923323696694,-0.00447674819955458,Conservative,291064.334271082,10,2,1,1,11,12,12.5812996016884,0.1
0562,12,3,1.02237009307278,-0.296736107646359,Very Liberal,4957.88022182399,9,5,1,1,12,12,8.50873355373615,0.5
0563,19,9,1.21297760793169,1.17446549193711,Very Liberal,156136.890269892,2,6,1,1,13,12,11.9584884031822,1
0564,6,1,-1.01325338272113,0.497141400077014,Very Conservative,37871.2992351891,9,7,0,1,14,12,10.5419488280757,0.2
0565,19,5,-0.581727677865121,0.904898082124829,Conservative,431014.069046271,1,6,1,1,15,12,12.9738960113519,0.1
0566,8,3,-0.439283141352243,-1.48792070511853,Conservative,162701.544266881,4,5,1,1,16,12,11.999672784661,0.3
0567,19,1,0.689752880302051,0.494511826115796,Liberal,18378.484781922,7,4,0,1,17,12,9.81893595409589,0.4
0568,14,9,1.32600178909344,-0.295314745760464,Very Liberal,2895.72469470298,2,5,0,1,18,12,7.97099068500296,0.8
0569,19,5,-0.117392695204807,0.0254225061813081,Conservative,156016.613550804,2,9,0,1,19,12,11.9577177776818,0.3
0570,5,4,0.579670436171119,-0.481682130305429,Liberal,305821.072994298,10,8,0,1,20,12,12.6307554811372,1
0571,10,9,-0.708020839054854,0.221409909442662,Conservative,356474.874174731,4,3,0,1,21,12,12.7840190371795,0.8
0572,19,6,1.5477278031031,-0.300652438324221,Very Liberal,4625.07438944708,2,10,0,1,22,12,8.43924773402195,0.1
0573,5,9,-0.743689010319738,-0.346735221698858,Conservative,7230.00847315924,9,8,1,1,23,12,8.88599548709669,0.6
0574,10,7,-1.36535508168373,0.160343206202563,Very Conservative,61989.2553737716,7,7,0,1,24,12,11.0347163485859,1
0575,6,1,0.855685698520268,1.14301196045798,Liberal,1622.40236550264,3,3,0,1,25,12,7.39166327142258,0.2
0576,11,7,-0.90390027580257,-2.82988031042232,Conservative,430814.1805947,9,6,1,1,26,12,12.9734321406091,0.5
0577,6,6,0.0513472156509941,-0.488893940349096,Liberal,84915.0931026887,5,4,0,1,27,12,11.3494071315604,0.9
0578,12,4,-0.0495633798400147,-1.03726103028826,Conservative,35579.8909182412,5,3,1,1,28,12,10.4795358953984,0.2
0579,1,2,0.0317996480396208,-1.2221782199238,Liberal,207609.462855692,4,6,1,1,29,12,12.2434140113915,0.7
0580,16,1,0.261638576824724,1.47938429060738,Liberal,212366.625422484,8,2,1,1,30,12,12.2660694252243,0.7
0581,3,6,-0.661056081982666,0.694342069385003,Conservative,67052.3914252057,8,2,1,1,31,12,11.1132295543707,0.9
0582,1,3,-0.994260176732185,0.738725556844209,Conservative,153667.949846004,3,10,0,1,32,12,11.9425493836836,0.4
0583,5,2,-0.618707120152257,-0.552322281663822,Conservative,86903.860525915,9,1,1,1,33,12,11.372557735191,0.9
0584,9,2,0.865869675545016,0.503517732728102,Liberal,31754.2041715402,4,1,0,1,34,12,10.3657804104064,0.8
0585,9,1,0.955169909547218,-0.143755924315748,Liberal,14069.0811950885,4,8,0,1,35,12,9.55173484556594,0.1
0586,2,6,1.05556443317229,-0.80038238444239,Very Liberal,19212.5507594872,4,6,0,1,36,12,9.8633190298466,0.6
0587,16,1,-1.8178147654169,-0.734991825562555,Very Conservative,4083276.47272947,2,1,0,1,37,12,15.2224102811441,0.9
0588,1,8,0.650216394329885,0.0883480687433696,Liberal,9726.41273218208,6,6,1,1,38,12,9.18260042602696,1
0589,4,3,0.299767347656728,0.347098660230178,Liberal,26116.6409252703,7,2,1,1,39,12,10.1703279734846,0.3
0590,2,9,0.361091778356634,-0.990331145088767,Liberal,15064.1306478938,8,8,0,1,40,12,9.62007174315479,0.7
0591,7,9,0.228884830851135,-0.965145794578188,Liberal,35302.682559029,1,4,1,1,41,12,10.4717142332077,0.1
0592,19,4,0.171586903763623,-0.174687608644013,Liberal,436984.461617175,9,10,0,1,42,12,12.9876529165055,1
0593,20,5,-0.816918582887291,1.02865199207102,Conservative,94590.008688485,7,3,1,1,43,12,11.4573071330614,1
0594,16,9,0.107280609621868,1.60311749099685,Liberal,9677.99928186432,6,7,1,1,44,12,9.17761047315036,1
0595,14,5,0.847715568658375,0.297853396331303,Liberal,31606.3783330182,1,5,1,0,45,12,10.3611142251884,0.4
0596,3,9,-0.477412697653595,1.93184186184619,Conservative,120539.144463065,9,9,0,1,46,12,11.6997298294763,1
0597,4,10,0.391916530883112,-0.369764337259994,Liberal,57939.4067771828,8,1,1,1,47,12,10.9671530326997,0.9
0598,4,10,2.89052097975826,1.12070253801436,Very Liberal,6067.01566200643,1,6,0,1,48,12,8.71062210944654,0.1
0599,10,8,0.0353490840343822,0.416877150486769,Liberal,50137.680228752,10,6,0,1,49,12,10.8225281047615,0.1
0600,3,9,0.0280553846786587,1.36738487114707,Liberal,906245.607080156,10,4,1,1,50,12,13.7170656377794,0.1
0601,2,3,0.435784423199959,0.629255697187157,Liberal,69713.3683126293,8,6,1,1,1,13,11.1521473762434,0.9
0602,9,9,-0.433078309919056,-0.218230932731129,Conservative,112942.492127627,4,6,1,1,2,13,11.6346340489266,0.1
0603,18,6,-0.00558147048451956,-0.15669636461927,Conservative,74540.0774249286,1,4,1,1,3,13,11.2190922117358,0.4
0604,3,5,-0.772595239827263,1.87644688608384,Conservative,149963.814644434,3,3,1,1,4,13,11.9181493082726,0.5
0605,11,2,-0.423376402095012,0.140483700867992,Conservative,37723.0745929537,7,8,1,1,5,13,10.5380272443734,0.3
0606,11,4,1.30584543095697,-0.99137060452745,Very Liberal,7809.27005780136,2,10,1,1,6,13,8.96306677595641,0.3
0607,1,9,0.552297514380461,0.417836909354319,Liberal,39638.9562553978,6,4,1,1,7,13,10.5875676575069,0.3
0608,6,2,-0.493661166646689,-0.058394287747317,Conservative,97697.5825423864,9,1,1,1,8,13,11.489632094044,0.9
0609,16,9,-1.39332608147959,0.323493337955354,Very Conservative,403610.053085782,6,10,1,1,9,13,12.908204475689,0.7
0610,11,1,-0.800784972271776,0.45514541361299,Conservative,543759.60939768,6,1,1,1,10,13,13.2062625336844,0.1
0611,19,5,0.0354174108376253,-0.61484646067668,Liberal,8731.89348758293,1,1,1,0,11,13,9.07473751965487,0.5
0612,2,6,-0.103365463464048,-0.602063299662279,Conservative,121247.392764634,6,3,1,1,12,13,11.7055883055964,0.6
0613,18,10,0.486178208320811,0.118204247584841,Liberal,307068.121635609,8,3,1,1,13,13,12.6348248965329,0.8
0614,20,1,-1.34655917311953,1.25603495478681,Very Conservative,418233.342926696,3,6,0,1,14,13,12.9437947924175,0.5
0615,2,7,0.73697483266221,0.145120443181041,Liberal,32843.9499422899,8,9,1,1,15,13,10.3995228347224,0.5
0616,7,10,1.50363191583846,0.556714812030262,Very Liberal,9208.18727768131,3,7,1,1,16,13,9.12784828877887,0.7
0617,1,3,-0.349614664982583,-0.469130381311353,Conservative,187920.681131447,6,8,1,1,17,13,12.1437752439082,0.9
0618,9,2,0.309757476816565,1.28047842236476,Liberal,27163.6636604172,5,10,1,1,18,13,10.2096354643435,0.8
0619,20,2,-1.28057805237565,0.81270429227783,Very Conservative,1376623.37678852,5,3,0,1,19,13,14.1351442303426,1
0620,3,10,-0.381243991312001,-1.3117876909966,Conservative,111662.940567606,3,1,0,1,20,13,11.6232401535311,0.4
0621,5,6,0.522916175486373,0.192075561243701,Liberal,205588.745298499,1,6,1,1,21,13,12.2336330702988,0.4
0622,20,5,-0.388455944157024,0.00391826967343457,Conservative,100224.109007564,4,4,0,1,22,13,11.5151640475492,0.2
0623,5,7,0.631538296014765,0.544179994411064,Liberal,30458.603823801,8,7,1,1,23,13,10.3241237890165,0.9
0624,5,5,-0.10812886892681,0.596863577081863,Conservative,39176.3309647021,4,1,0,1,24,13,10.5758280414959,0.6
0625,18,6,1.20404847893718,-1.5627551265497,Very Liberal,58975.905674419,8,1,0,1,25,13,10.984884261079,0.5
0626,1,1,1.03705535370329,-1.53765479159505,Very Liberal,5228.35106754492,4,6,1,1,26,13,8.56185122389448,1
0627,17,2,-0.229566206379459,-0.0852323579258626,Conservative,30210.7869228829,10,6,0,1,27,13,10.3159543224653,0.4
0628,5,3,0.32860059537297,-0.949215515274985,Liberal,37698.3365534298,2,6,1,1,28,13,10.5373712492114,0.7
0629,17,4,1.6517496080428,-0.0861315140268822,Very Liberal,6862.60923314569,5,10,0,1,29,13,8.83384300308939,0.4
0630,9,8,-0.443331660519795,0.48144668602588,Conservative,64961.3745566777,10,3,0,1,30,13,11.0815481346591,0.2
0631,8,3,-0.302864780779882,-2.56205742909861,Conservative,25221.6483426189,4,3,1,1,31,13,10.1354579659327,0.7
0632,3,8,-1.69605507385806,-2.24128392759441,Very Conservative,65017.2394413654,3,2,1,1,32,13,11.0824077358874,0.7
0633,16,8,-0.337725275522594,1.59989898696645,Conservative,852490.943063192,3,5,0,0,33,13,13.6559178641106,0.1
0634,4,10,-0.0811217047093207,-1.32546668793103,Conservative,105153.557791648,8,3,0,1,34,13,11.5631770159521,0.8
0635,9,5,-0.35117159862256,-0.32076609988723,Conservative,80214.138871632,9,1,0,1,35,13,11.2924550734739,0.8
0636,20,6,-1.0023520202438,0.459898828167868,Very Conservative,114849.973027482,1,9,0,1,36,13,11.6513819732673,0.9
0637,1,7,-0.552361589665033,-0.729727489938011,Conservative,30897.0536496722,5,7,0,1,37,13,10.3384161071963,0.9
0638,1,10,-0.0969889657289708,-0.0323136362292945,Conservative,76200.6341128713,5,3,0,1,38,13,11.2411250633313,1
0639,18,1,-0.0427948973725723,-0.523945572961593,Conservative,49271.1410445297,7,9,1,1,39,13,10.805093814282,0.2
0640,16,7,-1.15221345803772,1.57710209410486,Very Conservative,1338291.61319943,10,9,1,1,40,13,14.1069044430081,0.2
0641,11,8,0.586514581782499,0.670587092327078,Liberal,9054.96138109312,8,4,1,1,41,13,9.1110681053822,0.2
0642,18,6,0.560326640964736,0.980413006657444,Liberal,45624.4879130294,9,5,1,1,42,13,10.7281998669978,0.2
0643,19,1,-1.35574402232219,2.10488775577323,Very Conservative,3197986.410026,4,9,0,1,43,13,14.9780319228442,0.6
0644,17,7,-1.4782145417409,0.0270069514336684,Very Conservative,161614.807274187,3,5,1,1,44,13,11.9929710500434,0.7
0645,8,9,0.843309943507247,1.96597266290263,Liberal,212075.147877249,8,5,1,1,45,13,12.2646959619632,1
0646,7,7,-0.539817888265813,-0.425337189797819,Conservative,49592.304686124,8,1,0,1,46,13,10.8115909532192,0.3
0647,17,3,-0.622909338200004,-0.419751985379465,Conservative,54893.5007896282,5,3,1,1,47,13,10.9131502377873,1
0648,13,1,0.295903923342554,-0.0686049306730282,Liberal,63510.1131898504,4,7,0,1,48,13,11.0589544350321,0.6
0649,8,5,1.8619946469068,-0.0596053385627328,Very Liberal,9626.97282652814,8,1,0,1,49,13,9.17232410714265,0.7
0650,13,2,0.97738651937883,-0.701844589142906,Liberal,21471.3939653365,4,7,0,1,50,13,9.97447681495695,0.1
0651,3,9,0.230657729346084,1.70695290532658,Liberal,70321.9603611652,10,4,0,1,1,14,11.160839409689,0.7
0652,7,4,-0.47523089602416,0.338374351792119,Conservative,34023.4541183561,8,4,0,1,2,14,10.4348053927875,0.6
0653,2,10,0.405270116812606,0.83415360773345,Liberal,123417.674024064,9,2,1,1,3,14,11.7233296056763,1
0654,9,1,0.0115375780941386,1.66379210696026,Liberal,334076.066128189,9,9,0,1,4,14,12.7191239889281,0.7
0655,1,9,0.161472134645714,-0.123941893359199,Liberal,298321.90061052,1,1,1,1,5,14,12.6059283858787,0.2
0656,2,1,1.41364859540693,-0.363832085035659,Very Liberal,1664.32007166333,9,2,0,1,6,14,7.41717195364333,0.7
0657,13,3,0.806736189584877,0.503907551609363,Liberal,49229.0593932915,8,4,0,1,7,14,10.8042393661974,0.1
0658,16,10,-0.568971418317617,-0.649358232577517,Conservative,38124.0416339556,4,10,0,1,8,14,10.5486003761237,0.7
0659,20,5,-0.423573193947678,-0.867618160904477,Conservative,2738966.48578023,3,7,0,1,9,14,14.8230912122376,0.3
0660,17,2,0.094344703075956,-0.223478347604814,Liberal,119755.409455593,6,3,1,1,10,14,11.6932066871597,1
0661,13,3,-2.60146203572151,1.85473050461758,Very Conservative,1031224.91289904,7,7,0,1,11,14,13.8462578894493,0.2
0662,19,9,0.00848286735779787,-0.907278216939779,Liberal,18078.7412760618,3,2,1,1,12,14,9.80249201183576,0.9
0663,18,6,-0.0838454847856454,0.123821742106173,Conservative,833019.927375293,2,9,1,1,13,14,13.6328128432822,1
0664,19,6,0.940958239839758,-0.578350969847789,Liberal,50749.8166025958,9,1,0,1,14,14,10.8346632831556,0.9
0665,1,6,-2.70403426138646,0.318129927334352,Very Conservative,374513.258314478,4,2,1,1,15,14,12.8333824840216,0.3
0666,13,3,0.501470211755412,-1.24236001400092,Liberal,34681.528731857,3,3,0,1,16,14,10.453962511003,0.9
0667,9,3,-1.27830455501779,-1.42583130620678,Very Conservative,180265.909449983,2,2,0,0,17,14,12.1021883144976,1
0668,13,4,-1.97618494284154,0.874002303760159,Very Conservative,435195.266543192,10,4,0,1,18,14,12.9835500979555,0.1
0669,3,5,0.305727390222028,-0.0605590294771474,Liberal,26793.2607469985,4,2,0,1,19,14,10.1959056702122,0.5
0670,12,3,-1.42677479597785,-0.932235819712375,Very Conservative,41136.814621634,5,3,1,1,20,14,10.6246587324415,1
0671,17,7,0.111286300761687,0.465766125302519,Liberal,334871.854565569,1,2,1,0,21,14,12.7215032139415,0.8
0672,12,2,-1.16087434602535,0.921365757749803,Very Conservative,25010.1962878589,4,3,0,1,22,14,10.1270388722159,0.7
0673,5,7,-2.5948415442299,0.736244990568616,Very Conservative,864247.657841718,10,8,1,1,23,14,13.669614647733,0.7
0674,19,9,0.29084647879996,1.77801348738049,Liberal,280923.910032746,6,9,0,1,24,14,12.545839128846,0.3
0675,6,4,-1.16756787481155,0.51097791614577,Very Conservative,23318.4018732474,7,10,0,1,25,14,10.0569981078094,0.2
0676,7,2,-0.545432543951918,-0.626930516595532,Conservative,26163.8605937063,3,10,1,1,26,14,10.1721343708949,0.6
0677,18,8,-0.371319311393894,-0.636295589279023,Conservative,15009.888085942,4,2,1,1,27,14,9.61646446863316,0.2
0678,10,8,-0.679469384260064,0.553693394413678,Conservative,201776.697290406,2,3,1,1,28,14,12.2149169059545,0.8
0679,15,9,-1.26807890387424,0.812245889649845,Very Conservative,429957.462702947,10,7,0,1,29,14,12.9714415588298,0.4
0680,9,5,-0.952516047763762,-0.306421965737429,Conservative,46553.4809281,9,8,0,1,30,14,10.7483570581715,0.2
0681,8,1,-0.418745789176899,-0.363517014716595,Conservative,92595.3466288093,6,9,1,1,31,14,11.4359941669829,1
0682,16,10,-0.857306264078309,0.556697654688828,Conservative,59794.2451343772,5,2,1,1,32,14,10.9986647000967,0.6
